productive,mean_productive,id_dist,id_reg,year,trend,prod_disperssion_norm,trend_prediction
29.8,33.279999999999994,60011.0,60.0,2021.0,-0.24000000000000057,1.995600676818951,-0.4749999999999999
47.7,31.479999999999997,60011.0,60.0,2022.0,-1.1199999999999994,2.0246687054026506,0.9071428571428577
48.9,33.76,60011.0,60.0,2023.0,2.2428571428571433,2.788046481391192,2.978571428571429
34.37,37.32,60011.0,60.0,2024.0,4.76857142857143,3.479413566069515,2.7753571428571426
10.97,10.97,60012.0,60.0,2011.0,0.0,,0.0
12.4,10.97,60012.0,60.0,2012.0,0.0,0.0,1.4299999999999988
34.0,11.685,60012.0,60.0,2013.0,1.4299999999999988,0.04375053487376977,11.514999999999999
32.0,19.12333333333333,60012.0,60.0,2014.0,11.514999999999993,5.804344895706236,8.468999999999998
25.9,22.3425,60012.0,60.0,2015.0,8.468999999999996,5.1175078326060195,4.946
39.6,23.054000000000002,60012.0,60.0,2016.0,4.946000000000001,4.055489893294005,5.190000000000002
42.5,28.78,60012.0,60.0,2017.0,5.1899999999999995,4.491625772152989,5.031785714285714
33.2,34.8,60012.0,60.0,2018.0,4.605714285714285,3.15532904148784,3.1071428571428577
21.1,34.64,60012.0,60.0,2019.0,1.1771428571428577,0.830855855855856,-0.703571428571428
50.8,32.46,60012.0,60.0,2020.0,-0.8485714285714278,1.670552410361983,1.4428571428571426
27.7,37.440000000000005,60012.0,60.0,2021.0,1.7057142857142857,2.837674018457687,0.22857142857142834
51.5,35.06,60012.0,60.0,2022.0,-1.3342857142857152,2.66537149061579,0.8464285714285708
45.1,36.86,60012.0,60.0,2023.0,1.6628571428571424,3.4428571428571413,1.821428571428572
34.05,39.239999999999995,60012.0,60.0,2024.0,3.645714285714286,3.534931705899448,1.8303571428571421
9.9,9.9,60013.0,60.0,2011.0,0.0,,0.0
7.96,9.9,60013.0,60.0,2012.0,0.0,0.0,-1.94
12.4,8.93,60013.0,60.0,2013.0,-1.94,0.10536394176931696,1.2499999999999998
21.5,10.086666666666666,60013.0,60.0,2014.0,1.2499999999999998,0.3274641991628113,3.923999999999999
17.4,12.94,60013.0,60.0,2015.0,3.9239999999999986,2.0789644513137557,2.8539999999999996
16.1,13.831999999999999,60013.0,60.0,2016.0,2.853999999999999,1.7860104106419896,1.954857142857144
31.7,15.072,60013.0,60.0,2017.0,1.9548571428571426,1.4990265071545856,3.095714285714285
20.2,19.82,60013.0,60.0,2018.0,3.591428571428571,3.137720281462109,2.4971428571428578
9.0,21.380000000000003,60013.0,60.0,2019.0,1.9514285714285713,1.8342693489801614,0.05357142857142851
22.8,18.880000000000003,60013.0,60.0,2020.0,-1.0999999999999999,2.410253091745758,-0.3142857142857143
18.4,19.96,60013.0,60.0,2021.0,-0.1657142857142856,2.443970420932878,-0.22499999999999992
35.6,20.42,60013.0,60.0,2022.0,-0.7542857142857144,2.394247038917089,1.232142857142857
31.9,21.2,60013.0,60.0,2023.0,0.7971428571428573,3.336782861292666,1.4571428571428577
25.0,23.54,60013.0,60.0,2024.0,3.8257142857142856,3.3575658689871886,2.607142857142857
5.82,5.82,60014.0,60.0,2011.0,0.0,,0.0
6.88,5.82,60014.0,60.0,2012.0,0.0,0.0,1.0599999999999992
18.4,6.35,60014.0,60.0,2013.0,1.0599999999999992,0.04423622047244092,6.289999999999998
25.2,10.366666666666665,60014.0,60.0,2014.0,6.289999999999997,3.1306580921757767,6.965999999999998
16.7,14.075,60014.0,60.0,2015.0,6.965999999999998,4.6604671403197155,4.007999999999999
36.0,14.6,60014.0,60.0,2016.0,4.008,3.6698191780821916,5.347428571428574
38.6,20.636000000000003,60014.0,60.0,2017.0,5.347428571428572,5.958992048929663,5.531428571428572
26.7,26.98,60014.0,60.0,2018.0,5.797142857142857,5.187776837353647,3.9521428571428574
28.1,28.639999999999997,60014.0,60.0,2019.0,2.8857142857142866,2.468523102310231,1.9285714285714288
46.1,29.22,60014.0,60.0,2020.0,1.3457142857142863,1.8200525394045537,2.7214285714285715
22.9,35.1,60014.0,60.0,2021.0,3.1828571428571433,2.787478321193202,1.010714285714286
50.2,32.480000000000004,60014.0,60.0,2022.0,-1.1885714285714288,1.9034946236559143,1.0928571428571427
42.9,34.8,60014.0,60.0,2023.0,1.8457142857142856,2.9585763562245226,1.9535714285714278
32.26,38.04,60014.0,60.0,2024.0,3.545714285714286,3.0965191332411264,1.799285714285714
12.2,12.2,60015.0,60.0,2011.0,0.0,,0.0
8.14,12.2,60015.0,60.0,2012.0,0.0,0.0,-4.059999999999998
20.3,10.17,60015.0,60.0,2013.0,-4.059999999999998,0.4052015732546703,4.050000000000001
23.3,13.546666666666667,60015.0,60.0,2014.0,4.049999999999999,1.8861482939632548,4.545999999999999
13.7,15.985,60015.0,60.0,2015.0,4.546,2.3146496715670946,1.816
16.1,15.528,60015.0,60.0,2016.0,1.8160000000000005,1.960016486347244,1.1194285714285723
21.9,16.308,60015.0,60.0,2017.0,1.1194285714285714,1.6262890263850367,1.3721428571428569
23.2,19.06,60015.0,60.0,2018.0,1.3314285714285712,1.5897525135344164,1.4707142857142854
18.3,19.639999999999997,60015.0,60.0,2019.0,0.3628571428571425,0.6696624472573841,0.07142857142857119
31.4,18.64,60015.0,60.0,2020.0,0.26571428571428557,0.6908869814020027,1.4499999999999997
17.9,22.18,60015.0,60.0,2021.0,2.754285714285714,1.5896736222578913,1.4142857142857146
30.2,22.54,60015.0,60.0,2022.0,0.9314285714285716,1.1910973084886125,1.5178571428571423
30.8,24.2,60015.0,60.0,2023.0,1.1057142857142854,1.1738861674830885,1.4392857142857143
33.29,25.720000000000006,60015.0,60.0,2024.0,1.72,1.3151515151515152,1.9310714285714285
9.77,9.77,60016.0,60.0,2011.0,0.0,,0.0
9.08,9.77,60016.0,60.0,2012.0,0.0,0.0,-0.6899999999999992
18.6,9.425,60016.0,60.0,2013.0,-0.6899999999999992,0.012628647214854093,4.415
26.5,12.483333333333334,60016.0,60.0,2014.0,4.415,1.5048989764129956,5.971
17.2,15.9875,60016.0,60.0,2015.0,5.971,3.1854366692728693,3.228
29.5,16.23,60016.0,60.0,2016.0,3.228,2.5247664818237836,3.740285714285716
37.2,20.176000000000002,60016.0,60.0,2017.0,3.740285714285715,3.1778480192800123,4.3475
22.8,25.8,60016.0,60.0,2018.0,4.685714285714287,3.6421301660872927,2.905714285714286
21.8,26.639999999999997,60016.0,60.0,2019.0,1.8685714285714288,1.8276679841897236,0.7928571428571429
47.4,25.7,60016.0,60.0,2020.0,0.028571428571429042,1.568344086021506,2.3285714285714283
21.4,31.74,60016.0,60.0,2021.0,3.242857142857143,3.609825658518098,1.1785714285714295
41.6,30.119999999999997,60016.0,60.0,2022.0,-0.3114285714285719,3.042133999629835,1.0464285714285708
35.5,31.000000000000007,60016.0,60.0,2023.0,1.2399999999999995,3.4203607353451257,1.1464285714285714
33.43,33.540000000000006,60016.0,60.0,2024.0,2.768571428571429,3.371312335958005,1.9103571428571429
18.3,18.3,60017.0,60.0,2011.0,0.0,,0.0
13.59,18.3,60017.0,60.0,2012.0,0.0,0.0,-4.71
30.5,15.945,60017.0,60.0,2013.0,-4.71,0.3478222013170274,6.099999999999999
26.0,20.796666666666667,60017.0,60.0,2014.0,6.099999999999999,2.4414820751188757,4.000999999999999
21.4,22.0975,60017.0,60.0,2015.0,4.000999999999999,1.9530498359542936,1.8609999999999995
37.3,21.958000000000002,60017.0,60.0,2016.0,1.861,1.575911103014846,3.2551428571428582
35.6,25.758,60017.0,60.0,2017.0,3.255142857142856,2.509801822013732,3.222142857142857
29.1,30.160000000000004,60017.0,60.0,2018.0,3.5957142857142865,2.454748362633574,2.4296428571428565
20.7,29.880000000000003,60017.0,60.0,2019.0,1.0771428571428576,0.9764776727811746,-0.3214285714285713
42.9,28.82,60017.0,60.0,2020.0,-0.14571428571428519,1.4437095825984716,1.4678571428571425
28.7,33.11999999999999,60017.0,60.0,2021.0,1.4628571428571433,2.1612477718360075,0.6500000000000001
48.3,31.4,60017.0,60.0,2022.0,-0.8428571428571426,1.5747212214788127,1.1785714285714282
44.1,33.94,60017.0,60.0,2023.0,2.4142857142857133,2.508369865237863,2.5678571428571426
41.18,36.94,60017.0,60.0,2024.0,4.102857142857143,2.8002494543186778,3.158571428571428
4.52,4.52,60018.0,60.0,2011.0,0.0,,0.0
6.16,4.52,60018.0,60.0,2012.0,0.0,0.0,1.6400000000000003
17.0,5.34,60018.0,60.0,2013.0,1.6400000000000003,0.12591760299625476,6.239999999999998
27.0,9.226666666666667,60018.0,60.0,2014.0,6.239999999999998,3.3230443159922936,7.828
9.3,13.669999999999998,60018.0,60.0,2015.0,7.828,6.015003657644478,3.040000000000001
35.3,12.795999999999998,60018.0,60.0,2016.0,3.0399999999999996,5.379461081587997,4.952000000000003
37.5,18.951999999999998,60018.0,60.0,2017.0,4.951999999999999,7.717596024711255,5.339999999999999
20.4,25.22,60018.0,60.0,2018.0,5.54,6.648452542970916,3.286428571428571
20.5,25.9,60018.0,60.0,2019.0,2.1285714285714294,4.067906712172922,0.9107142857142855
39.1,24.6,60018.0,60.0,2020.0,0.08571428571428559,3.694933333333333,1.5642857142857143
16.6,30.560000000000002,60018.0,60.0,2021.0,2.500000000000001,4.470378367263006,0.44642857142857206
40.7,26.82,60018.0,60.0,2022.0,-2.5314285714285707,3.012947658402204,-0.24642857142857058
36.9,27.46,60018.0,60.0,2023.0,0.6628571428571435,3.495499618611747,1.2464285714285717
30.62,30.759999999999998,60018.0,60.0,2024.0,3.4457142857142857,3.451626482969767,2.3235714285714284
15.05,15.05,60019.0,60.0,2011.0,0.0,,0.0
9.69,15.05,60019.0,60.0,2012.0,0.0,0.0,-5.3599999999999985
21.0,12.370000000000001,60019.0,60.0,2013.0,-5.3599999999999985,0.5806305578011319,2.9749999999999996
29.8,15.246666666666664,60019.0,60.0,2014.0,2.9749999999999988,1.3995642034688824,5.555999999999999
20.4,18.884999999999998,60019.0,60.0,2015.0,5.555999999999999,2.950300503044745,3.081
33.4,19.188,60019.0,60.0,2016.0,3.081,2.342108401084011,3.7908571428571443
38.7,22.857999999999997,60019.0,60.0,2017.0,3.7908571428571425,3.038652646770785,4.206071428571429
27.3,28.660000000000004,60019.0,60.0,2018.0,4.938571428571428,3.6038700786543783,3.279642857142857
20.6,29.920000000000005,60019.0,60.0,2019.0,2.034285714285715,1.4830793278624463,0.4321428571428574
39.4,28.080000000000002,60019.0,60.0,2020.0,-0.5714285714285712,1.5222875048962006,0.8249999999999997
23.4,31.880000000000003,60019.0,60.0,2021.0,1.2914285714285714,2.021208750463478,0.10357142857142888
43.8,29.880000000000003,60019.0,60.0,2022.0,-1.5600000000000005,1.7150619985412108,0.45357142857142785
40.9,30.9,60019.0,60.0,2023.0,0.93142857142857,2.4050724637681156,1.5142857142857133
34.77,33.62,60019.0,60.0,2024.0,3.4742857142857138,2.545001705902422,2.4074999999999998
13.35,13.35,60020.0,60.0,2011.0,0.0,,0.0
11.71,13.35,60020.0,60.0,2012.0,0.0,0.0,-1.6399999999999983
19.0,12.530000000000001,60020.0,60.0,2013.0,-1.6399999999999983,0.05366320830007972,2.8249999999999997
19.1,14.686666666666667,60020.0,60.0,2014.0,2.8249999999999993,0.6639143592071416,2.454
24.6,15.790000000000001,60020.0,60.0,2015.0,2.4539999999999997,0.6944300189993667,2.989
30.6,17.552,60020.0,60.0,2016.0,2.989,1.207304922515953,3.5720000000000023
35.3,21.002000000000002,60020.0,60.0,2017.0,3.572000000000001,2.0938520896699337,3.901071428571428
30.3,25.72,60020.0,60.0,2018.0,4.521428571428572,2.6327043688974405,3.5667857142857136
21.3,27.979999999999997,60020.0,60.0,2019.0,3.174285714285714,1.4053387874973775,1.4285714285714282
51.7,28.419999999999998,60020.0,60.0,2020.0,0.9371428571428572,1.199090157154673,3.2464285714285714
28.4,33.839999999999996,60020.0,60.0,2021.0,2.931428571428572,2.954282765737875,1.414285714285714
45.8,33.4,60020.0,60.0,2022.0,0.8342857142857145,2.6622132253711213,1.8999999999999995
40.5,35.5,60020.0,60.0,2023.0,2.2057142857142855,3.0434837092731835,1.9178571428571427
36.96,37.54,60020.0,60.0,2024.0,2.8914285714285706,3.0662996941896026,1.8742857142857139
9.16,9.16,60021.0,60.0,2011.0,0.0,,0.0
6.43,9.16,60021.0,60.0,2012.0,0.0,0.0,-2.729999999999999
13.6,7.795,60021.0,60.0,2013.0,-2.729999999999999,0.2390282232200129,2.2199999999999993
21.3,9.73,60021.0,60.0,2014.0,2.219999999999999,0.8972867420349433,4.359
11.0,12.622499999999999,60021.0,60.0,2015.0,4.358999999999999,2.5072385620915036,1.8549999999999995
16.3,12.297999999999998,60021.0,60.0,2016.0,1.8550000000000002,2.0929660107334533,1.6317142857142866
22.6,13.725999999999999,60021.0,60.0,2017.0,1.631714285714286,1.8259821313793547,2.0521428571428575
18.5,16.96,60021.0,60.0,2018.0,2.247142857142857,2.0858571741751626,1.7574999999999998
15.1,17.94,60021.0,60.0,2019.0,0.9628571428571433,0.9667796063246211,0.37499999999999994
23.3,16.7,60021.0,60.0,2020.0,-0.06285714285714303,0.8673027989821885,0.5857142857142856
12.0,19.16,60021.0,60.0,2021.0,1.5371428571428574,1.0258426966292138,0.3392857142857142
25.9,18.3,60021.0,60.0,2022.0,-0.6514285714285715,0.8978973407544839,0.44285714285714256
27.4,18.96,60021.0,60.0,2023.0,0.1485714285714279,1.206076093128904,0.9321428571428569
19.33,20.74,60021.0,60.0,2024.0,1.8742857142857139,1.554118930714675,1.0603571428571423
13.58,13.58,60022.0,60.0,2011.0,0.0,,0.0
11.16,13.58,60022.0,60.0,2012.0,0.0,0.0,-2.419999999999999
24.0,12.370000000000001,60022.0,60.0,2013.0,-2.419999999999999,0.11835893290218268,5.209999999999999
34.4,16.246666666666666,60022.0,60.0,2014.0,5.209999999999999,1.9101244699767475,7.529999999999999
22.2,20.785,60022.0,60.0,2015.0,7.529999999999998,4.0925799855665135,4.048
36.7,21.067999999999998,60022.0,60.0,2016.0,4.047999999999999,3.2452902980824,4.546285714285716
43.4,25.692,60022.0,60.0,2017.0,4.546285714285714,3.8404092743828024,4.955
32.3,32.14,60022.0,60.0,2018.0,5.345714285714285,3.983197563908608,3.7328571428571435
24.2,33.8,60022.0,60.0,2019.0,2.3714285714285714,1.6464939550949913,0.6285714285714284
43.8,31.76,60022.0,60.0,2020.0,-0.40000000000000013,1.6280538302277434,0.9928571428571425
34.6,36.08,60022.0,60.0,2021.0,1.6971428571428573,2.120105297795328,1.15
44.2,35.660000000000004,60022.0,60.0,2022.0,-0.49714285714285744,1.259596899224806,0.5857142857142857
42.4,35.82000000000001,60022.0,60.0,2023.0,0.8714285714285721,1.4862397003745316,1.1142857142857148
40.57,37.839999999999996,60022.0,60.0,2024.0,2.894285714285716,1.439676448457487,2.2003571428571433
11.44,11.44,60023.0,60.0,2011.0,0.0,,0.0
6.99,11.44,60023.0,60.0,2012.0,0.0,0.0,-4.449999999999998
12.3,9.215,60023.0,60.0,2013.0,-4.449999999999998,0.5372354856212695,0.43000000000000027
4.6,10.243333333333332,60023.0,60.0,2014.0,0.43000000000000077,0.5286712224753228,-1.5209999999999997
8.3,8.8325,60023.0,60.0,2015.0,-1.521,1.1359036229833004,-0.8669999999999999
19.8,8.726,60023.0,60.0,2016.0,-0.8669999999999999,0.9250130644052259,1.0865714285714292
34.7,10.398,60023.0,60.0,2017.0,1.086571428571429,2.2474047506437542,3.2642857142857156
31.0,15.939999999999998,60023.0,60.0,2018.0,4.707142857142859,7.311155650401817,4.715357142857143
20.4,19.68,60023.0,60.0,2019.0,5.58,6.829765130984644,3.6964285714285716
24.3,22.839999999999996,60023.0,60.0,2020.0,4.628571428571427,5.985690235690238,3.3749999999999996
22.6,26.040000000000003,60023.0,60.0,2021.0,2.2314285714285713,3.1453309265944642,1.3428571428571427
37.0,26.6,60023.0,60.0,2022.0,-0.7942857142857142,1.199171029668412,0.739285714285714
41.1,27.060000000000002,60023.0,60.0,2023.0,-0.2800000000000002,1.381372549019608,1.1928571428571428
21.01,29.079999999999995,60023.0,60.0,2024.0,2.8171428571428576,1.9867346938775514,0.8617857142857153
14.21,14.21,60024.0,60.0,2011.0,0.0,,0.0
7.69,14.21,60024.0,60.0,2012.0,0.0,0.0,-6.519999999999999
24.8,10.950000000000001,60024.0,60.0,2013.0,-6.519999999999999,0.9705570776255708,5.294999999999999
28.5,15.566666666666668,60024.0,60.0,2014.0,5.294999999999999,3.193508922198429,5.997999999999999
25.8,18.799999999999997,60024.0,60.0,2015.0,5.997999999999999,3.651465425531915,4.398999999999999
30.7,20.2,60024.0,60.0,2016.0,4.399,3.1068336633663365,4.013714285714287
43.6,23.497999999999998,60024.0,60.0,2017.0,4.013714285714287,3.08022171602126,4.828214285714286
37.3,30.68,60024.0,60.0,2018.0,5.55857142857143,4.162381794855878,4.593928571428571
28.1,33.18,60024.0,60.0,2019.0,3.22,1.3979461632581713,1.6178571428571429
45.3,33.1,60024.0,60.0,2020.0,1.2971428571428574,1.1833676975945013,2.1999999999999997
32.6,37.0,60024.0,60.0,2021.0,2.3828571428571426,1.5938013915243512,1.2178571428571423
47.0,37.38,60024.0,60.0,2022.0,0.15428571428571414,1.1377450980392152,1.2464285714285712
40.3,38.06,60024.0,60.0,2023.0,0.5742857142857141,1.22919338748753,0.49999999999999983
